0.01113462,3.335217,7.991163,-0.0886308
0.04458094,3.32727,7.956136,-0.06907892
0.02856493,3.310815,7.920714,-0.05801153
0.02394962,3.301362,7.903347,-0.04824615
0.02312279,3.286537,7.879195,-0.03762126
0.02376652,3.274123,7.859359,-0.0351826
0.02458334,3.253154,7.831153,-0.03644598
0.02347088,3.230316,7.80838,-0.03205246
0.02309036,3.203802,7.788588,-0.0230819
0.06415319,3.1685,7.767931,-0.009446681
0.02798939,3.147988,7.755289,-0.001585364
0.0234828,3.127916,7.745075,0.006688535
0.04684877,3.105022,7.734848,0.01921791
0.0720129,3.087665,7.733149,0.03185797
0.2490768,3.093712,7.753268,0.03954071
0.02388716,3.098175,7.77282,0.03841984
0.02375364,3.101857,7.794681,0.0358513
0.06732368,3.107578,7.822241,0.03115124
0.003779411,3.115134,7.85168,0.03148013
0.02328444,3.129602,7.916869,0.04816234
0.03980541,3.13629,7.954572,0.0523473
0.003320694,3.14166,8.001599,0.05529428
0.03980398,3.146006,8.037858,0.04847234
0.01990032,3.154422,8.083664,0.03743744
0.003948689,3.167763,8.120135,0.02748317
0.02383089,3.194448,8.186837,0.02258581
0.02360725,3.205866,8.226431,0.01838219
0.02404594,3.222568,8.290472,0.01793653
0.02424955,3.234325,8.370069,0.0234198
0.02424192,3.227358,8.451047,0.02855468
0.02320814,3.215788,8.496864,0.02835196
0.03990507,3.192141,8.569995,0.0305022
0.003343105,3.171915,8.603021,0.02985525
0.025002,3.139472,8.634096,0.02325642
0.0238862,3.107939,8.645617,0.01819736
0.02495384,3.074624,8.637826,0.01693034
0.02364397,3.027603,8.608394,0.029185
0.02322435,2.991316,8.569062,0.04339647
0.01999474,2.972609,8.543646,0.04931086
0.01986074,2.93722,8.47618,0.0643937
0.003584862,2.908992,8.405172,0.07767981
0.02425766,2.881996,8.300861,0.09213465
0.02389336,2.867488,8.173959,0.1050914
0.02307272,2.88589,8.043411,0.1170743
0.04666233,2.966467,7.834288,0.1285302
0.02297211,3.042268,7.704296,0.1204856
0.04824924,3.121892,7.616976,0.09102255
0.04703569,3.219017,7.584527,0.0653969
0.02352428,3.29159,7.587641,0.06176567
0.02416849,3.397403,7.62964,0.05674112
0.04757118,3.499602,7.772082,0.04809183
0.02393055,3.55391,7.889505,0.05882365
0.02920914,3.580684,7.967736,0.06260228
0.01990366,3.619803,8.187603,0.06461751
0.003791809,3.634045,8.351921,0.0593785
0.03980303,3.63363,8.613649,0.06883365
0.0199008,3.622677,8.770967,0.06553835
0.004130363,3.593045,9.027069,0.07874393
0.02327871,3.573666,9.167736,0.09304011
0.01995182,3.565996,9.229556,0.0993861
0.01999569,3.547009,9.336114,0.1023757
0.02026129,3.528811,9.425241,0.1050928
0.01951742,3.505711,9.576653,0.1217967
0.003818989,3.487798,9.657463,0.1258901
0.02353668,3.466519,9.728321,0.1258357
0.02381229,3.455897,9.767731,0.1336188
0.02443218,3.444257,9.799555,0.1316335
0.04724073,3.427389,9.803016,0.1179358
0.02318287,3.413737,9.769735,0.1076047
0.02372742,3.398343,9.735747,0.09473574
0.04009104,3.384346,9.643702,0.09775233
0.02333593,3.370026,9.575207,0.1006079
0.02391481,3.36105,9.537053,0.1034123
0.0398097,3.351425,9.500539,0.1046608
0.02348566,3.345695,9.474824,0.1052369
0.122961,3.363967,9.497696,0.1110634
0.04680777,3.366759,9.514986,0.1009279
0.04722261,3.358649,9.52557,0.07975942
0.04760647,3.344237,9.511483,0.05819762
0.04694939,3.333344,9.462618,0.04406476
0.04001665,3.326494,9.431597,0.03753716
0.003444672,3.319151,9.386095,0.02652878
