0,0,0.5,0
0.01989841,0,0.5,0
0.01990032,0,0.5,0
0.02002716,0,0.5,0
0.01977253,0,0.5,0
0.01990223,0,0.5,0
0.01989937,0,0.5,0
0.01990032,0,0.5,0
0.01989937,0,0.5,0
0.01990032,0,0.5,0
0.02007198,0,0.5,0
0.01972675,0,0.5,0
0.01990223,0,0.5,0
0.01989937,0,0.5,0
0.01990128,0,0.5,0
0.02000713,0,0.5,0
0.0197897,0,0.5,0
0.01989937,0,0.5,0
0.01990032,0,0.5,0
0.02017593,0,0.5,0
0.01962471,0,0.5,0
0.01989937,0,0.5,0
0.01990223,0,0.5,0
0.01989937,0,0.5,0
0.01989746,0,0.5,0
0.02001381,0,0.5,0
0.02000999,0,0.5,0
0.01968002,0,0.5,0
0.01989841,0,0.5,0
0.01990128,0,0.5,0
0.02029324,0,0.5,0
0.01950455,0,0.5,0
0.01989937,0,0.5,0
0.01990128,0,0.5,0
0.01989746,0,0.5,0
0.01990414,0,0.5,0
0.02005863,0,0.5,0
0.0197401,0,0.5,0
0.01990032,0,0.5,0
0.01989841,0,0.5,0
0.02000046,0,0.5,0
0.01980209,0,0.5,0
0.01990032,0,0.5,0
0.01999283,0,0.5,0
0.01980591,0,0.5,0
0.01990032,0,0.5,0
0.0202055,0,0.5,0
0.01959324,0,0.5,0
0.01990128,0,0.5,0
0.01989841,0,0.5,0
0.01989937,0,0.5,0
0.01996517,0,0.5,0
0.01983547,0,0.5,0
0.02014256,0,0.5,0
0.01966,0,0.5,0
0.01989937,0,0.5,0
0.01989937,0,0.5,0
0.01989841,0,0.5,0
0.01990223,0,0.5,0
0.01989937,0,0.5,0
0.01990032,0,0.5,0
0.02000713,0,0.5,0
0.01979446,0,0.5,0
0.01991081,0,0.5,0
0.01988792,0,0.5,0
0.01991081,0,0.5,0
0.01988792,0,0.5,0
0.01989937,0,0.5,0
0.01990128,0,0.5,0
0.01990509,0,0.5,0
0.01989555,0,0.5,0
0.01989937,0,0.5,0
0.01989937,0,0.5,0
0.01997948,0,0.5,0
0.01982117,0,0.5,0
0.01990128,0,0.5,0
0.0203743,0,0.5,0
0.01942253,0,0.5,0
.01989841,0,0.5,0
0.0200119,0,0.5,0
0.01996803,0,0.5,0
0.01983786,0,0.5,0
0.01978445,0,0.5,0
0.01990461,0,0.5,0
0.0198946,0,0.5,0
0.0199008,0,0.5,0
0.01989985,0,0.5,0
0.01990032,0,0.5,0
0.02009058,0,0.5,0
0.01993275,0,0.5,0
0.01967525,0,0.5,0
0.01990128,0,0.5,0
0.01989746,0,0.5,0
0.02017498,0,0.5,0
0.01962566,0,0.5,0
0.01990223,0,0.5,0
0.01989937,0,0.5,0
0.0202589,0,0.5,0
0.01957226,0,0.5,0
0.01986885,0,0.5,0
0.01993465,0,0.5,0
0.02009773,0,0.5,0
0.01966572,0,0.5,0
0.01990223,0,0.5,0
0.01989937,0,0.5,0
0.01990032,0,0.5,0
0.01989937,0,0.5,0
0.01990032,0,0.5,0
0.01993179,0,0.5,0
