0.01988983,1.834606,2.948955,1.05231
0.01991868,1.854778,2.956931,1.05499
0.06307435,1.91207,2.997153,1.050761
0.05970573,1.932352,2.994701,1.054739
0.08819342,1.913541,2.975043,1.085116
0.02007771,1.878244,2.980777,1.103486
0.01972818,1.837889,2.98352,1.1209
0.03984594,1.759083,2.974906,1.146839
0.01985359,1.724436,2.973762,1.145305
0.01990104,1.689175,2.97366,1.132455
0.03210664,1.616573,2.97806,1.116871
0.01990557,1.520704,2.98278,1.113427
0.01989985,1.457323,2.991361,1.117046
0.01993608,1.366325,3.016125,1.113373
0.02002168,1.284142,3.01892,1.111043
0.01974154,1.204605,3.021881,1.104577
0.01989961,1.13958,2.995996,1.105085
0.05164576,0.9979719,3.030679,1.113935
0.01990366,0.891443,3.03551,1.125635
0.01989794,0.7799497,3.054086,1.141429
0.01990151,0.6306967,2.946487,1.166474
0.01989675,0.4774307,3.039212,1.159821
0.0202949,0.3680596,3.096541,1.150207
0.03202653,0.1383226,3.153101,1.118854
0.02000332,-0.02445972,3.17918,1.103497
0.01980257,-0.1722769,3.202683,1.103608
0.01989985,-0.3388978,3.23692,1.115552
0.01989961,-0.4813546,3.243986,1.125135
0.01999784,-0.6807826,3.274347,1.11433
0.01980209,-0.8123093,3.287314,1.089911
0.03078246,-1.013785,3.299732,1.058732
0.0199995,-1.155118,3.307905,1.050294
0.01980567,-1.363698,3.32997,1.007528
0.01990104,-1.501741,3.35209,0.9830712
0.01990032,-1.648412,3.386404,0.9463329
0.01990175,-1.785928,3.411198,0.9007462
0.01989722,-1.90642,3.42283,0.8416109
0.01990056,-2.175467,3.477599,0.7630277
0.03787518,-2.49903,3.471435,0.6486713
0.01990724,-2.628759,3.469004,0.588111
0.02005887,-2.808789,3.533887,0.5696291
0.02001166,-3.119288,3.599476,0.4991159
0.01962829,-3.217096,3.634724,0.4577581
0.0199008,-3.490701,3.694903,0.339719
0.01990008,-3.661058,3.706861,0.2573896
0.02981973,-3.92361,3.683657,0.1107664
0.01990604,-4.076877,3.63848,0.00797835
0.01994872,-4.241124,3.613893,-0.117228
0.01985288,-4.322115,3.614023,-0.1778963
0.02017856,-4.428324,3.607099,-0.2382777
0.01961923,-4.537128,3.596583,-0.29317
0.01992774,-4.660663,3.597225,-0.3642315
0.03577185,-4.922053,3.609612,-0.523225
0.01990485,-5.079636,3.629445,-0.6552196
0.01990104,-5.134651,3.645359,-0.7052084
0.02001834,-5.268344,3.667912,-0.8626616
0.01978087,-5.365664,3.70692,-0.9846016
0.01989985,-5.459579,3.72775,-1.178299
0.0525372,-5.543458,3.790689,-1.541992
0.01990747,-5.570304,3.828231,-1.701275
0.01997876,-5.597691,3.843881,-1.929032
0.02006936,-5.607057,3.872546,-2.106477
0.01964998,-5.576275,3.856013,-2.318302
0.01989985,-5.550402,3.844616,-2.485414
0.01990056,-5.398174,3.770343,-2.745388
0.07320881,-5.024487,3.788031,-3.456581
0.03995132,-4.958693,4.00293,-3.630644
0.03965354,-4.958174,4.062992,-3.710375
0.0388639,-4.836543,4.215093,-3.907388
0.03980827,-4.567594,4.283211,-4.123754
0.01989865,-4.525959,4.34992,-4.146914
0.01990032,-4.498774,4.439549,-4.123163
0.02003527,-4.28819,4.54394,-4.12634
0.01976752,-4.096331,4.678846,-4.162347
0.0389533,-3.828219,4.759643,-4.030439
0.0203476,-3.73362,4.874547,-3.79075
0.01951075,-3.413478,4.998244,-3.60456
0.01984882,-3.084922,5.128299,-3.628235
0.01991749,-2.425777,5.092031,-3.942849
0.03978157,-2.322792,5.217035,-4.069148
0.0543294,-1.080369,4.84975,-4.421273
0.03980827,-0.7833058,4.856318,-4.374398
0.02006721,-0.6090745,5.110411,-4.303548
0.01973248,-0.4220061,5.223503,-4.198327
0.01989746,-0.2403805,5.232486,-4.081047
0.03882933,0.1008689,5.217426,-3.918296
0.02037334,0.4075731,5.224169,-3.756899
0.01943684,0.5763491,5.125093,-3.644564
0.01990509,0.7446688,5.003493,-3.500843
0.01991081,0.9574386,4.878358,-3.370311
0.02052116,1.092089,4.846942,-3.252596
0.02000475,1.243508,4.792467,-3.1193
0.02905989,1.459444,4.723043,-2.917923
0.01990557,1.604432,4.604162,-2.680581
0.02009344,1.750574,4.554341,-2.466703
0.01971102,1.858852,4.535668,-2.344088
0.01989555,1.933577,4.534587,-2.208476
0.01994419,2.010576,4.490059,-1.991642
0.01985693,2.091143,4.424795,-1.789334
0.01989889,2.190806,4.374876,-1.642944
0.03426743,2.296179,4.340243,-1.391367
0.02006388,2.376671,4.263391,-1.119406
0.01974297,2.437487,4.211397,-0.9566598
0.0199008,2.562424,4.216456,-0.8153282
0.01990652,2.580095,4.172633,-0.6549152
0.01989126,2.579407,4.137782,-0.462766
0.0199008,2.717411,4.212556,-0.1769356
0.03473043,2.714177,4.211442,0.1894216
0.02061653,2.688416,4.157883,0.4026266
0.01919031,2.668664,4.118362,0.6132939
0.01989889,2.684026,4.107205,0.7727399
0.01990032,2.686847,4.099456,1.040696
0.02005577,2.69594,4.100823,1.298225
0.0197444,2.737762,4.080718,1.524177
0.03149462,2.769565,4.073816,1.678222
0.01990891,2.821554,4.074067,1.990058
0.01992702,2.857348,4.138535,2.203948
0.01987362,2.87174,4.092367,2.429217
0.01994038,2.878104,4.068987,2.488612
0.01985598,2.866411,4.013081,2.627296
0.01990604,2.854557,3.988936,2.717302
0.03159189,2.797378,3.956871,2.986813
0.01990652,2.754148,3.928681,3.0838
0.02007294,2.704669,3.896747,3.16523
0.02001095,2.61601,3.871942,3.34574
0.01961613,2.539688,3.874679,3.476329
0.01990652,2.417835,3.841693,3.55547
0.01990604,2.372233,3.82845,3.586243
0.03537798,2.08579,3.662751,3.805422
0.01990652,1.981795,3.657566,3.850971
0.01989937,1.829409,3.650053,3.866592
0.01990128,1.67974,3.650297,3.872215
0.01990032,1.46152,3.667819,3.885615
0.02026939,1.309757,3.681302,3.893906
0.0195303,1.101851,3.663084,3.906933
0.09931231,0.9542435,3.639543,3.916466
0.02027369,0.8006464,3.647221,3.924332
0.01950932,0.671208,3.64887,3.91567
0.02003622,0.4052017,3.608172,3.84524
0.04357576,0.08144796,3.594496,3.715434
0.01991463,-0.01680487,3.619354,3.608501
0.01989794,-0.08859545,3.63538,3.524973
0.01989603,-0.1699356,3.646357,3.391585
0.01989794,-0.2455695,3.664028,3.294723
0.01989889,-0.3523923,3.691882,3.215053
0.01990175,-0.4482508,3.722563,3.154803
0.03298235,-0.6111216,3.762082,3.060007
0.01994419,-0.7443585,3.795861,2.955581
0.01986217,-0.8346474,3.819313,2.874195
0.01990175,-0.902663,3.858009,2.748895
0.0398016,-1.062142,4.008229,2.503769
0.02029991,-1.090039,4.053505,2.419749
0.03253555,-1.106736,4.126349,2.327477
0.019907,-1.107785,4.194592,2.272461
0.01989937,-1.063372,4.337503,2.122453
0.01990318,-1.030972,4.414258,2.04799
0.01993322,-1.009066,4.472144,1.997799
0.01986361,-0.9744786,4.52072,1.923641
0.01994705,-0.9065448,4.613321,1.781407
0.03427792,-0.8163867,4.738395,1.58114
0.02042675,-0.7092938,4.878964,1.428877
0.01952076,-0.6426322,4.971455,1.357303
0.01975822,-0.5415565,5.054304,1.268917
0.01990128,-0.4541262,5.135557,1.193745
0.01990175,-0.2307437,5.202263,0.9631983
0.02000141,-0.1152353,5.261117,0.901795
0.03554726,0.1574175,5.377729,0.7994683
0.02000475,0.3043635,5.42961,0.7664967
0.01980019,0.4633781,5.480063,0.7551836
0.01990366,0.6102098,5.541739,0.7473652
0.01989698,0.7942855,5.597671,0.7482459
0.01989937,1.073627,5.663598,0.7535619
0.02014351,1.189875,5.702726,0.7621439
0.03259945,1.74157,5.894242,0.7035887
0.01990509,2.126006,6.024436,0.7035882
0.04003239,2.357926,6.034762,0.6790501
0.01966763,2.647591,6.029151,0.5780098
0.01990461,2.954456,5.987432,0.5659983
0.01994324,3.140449,5.95189,0.5880263
0.03344107,3.413509,5.896381,0.6309134
0.01990795,3.638024,5.8015,0.7833921
0.01989794,3.7873,5.753562,0.8769722
0.01990128,3.946366,5.703732,0.9028577
0.01998615,4.065309,5.662902,1.017124
0.01981211,4.177639,5.633603,1.089292
0.01990175,4.336907,5.613269,1.249991
0.03585815,4.499453,5.612357,1.421251
0.06009007,4.506017,5.581589,1.467405
0.03941679,4.330472,5.54594,1.57475
0.02010202,4.238568,5.525024,1.571087
